group,workload,sla,ttft_s,tpot_s,variant,shift,intensity,status,evaluator_safe,reference_safe,events,runtime_s,first_violation,reference_violating_requests,reference_violating_fraction
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.0056568542,ok,True,True,1436,0.04265090002445504,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,1.024,ok,False,False,3,0.0004350000526756048,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":1.9765625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",80,0.9876543209876543
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.0388879155,ok,False,False,16,0.0009386999881826341,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":26.714929358967566,""side"":""post"",""num_prefill"":1,""num_decode"":1}",21,0.25925925925925924
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.064,ok,False,False,10,0.0006237999768927693,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":16.625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",39,0.48148148148148145
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.0065830219,ok,False,True,1357,0.04121110000414774,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00074"",""required"":0.9036339667559918,""limit"":0.15,""time_s"":16596.72179153771,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.045254834,ok,False,False,14,0.0007448000251315534,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":23.09708691009672,""side"":""post"",""num_prefill"":1,""num_decode"":1}",28,0.345679012345679
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.0067271713,ok,False,False,1356,0.04067740001482889,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00074"",""required"":0.9036339667559918,""limit"":0.15,""time_s"":16241.109717437996,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.0414988658,ok,False,False,15,0.0007649000035598874,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":25.09704411728766,""side"":""post"",""num_prefill"":1,""num_decode"":1}",24,0.2962962962962963
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.001,ok,True,True,1436,0.04663040000014007,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.008,ok,False,False,1346,0.03984440001659095,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00074"",""required"":0.9036339667559918,""limit"":0.15,""time_s"":13657.25,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,65.536,ok,False,False,5,0.0005511000053957105,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.9428028938293314,""limit"":0.15,""time_s"":1.0989787890625,""side"":""post"",""num_prefill"":3,""num_decode"":1}",81,1.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.004,ok,True,True,1436,0.04261120001319796,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.0061688433,ok,True,True,1436,0.04420969996135682,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.0364412364,ok,False,False,17,0.0008613999816589057,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":28.441439939727182,""side"":""post"",""num_prefill"":1,""num_decode"":1}",18,0.2222222222222222
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,4.096,ok,False,False,3,0.0004361000028438866,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.842174858939349,""limit"":0.15,""time_s"":1.327860625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",81,1.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.0064419613,ok,False,True,1358,0.04075190000003204,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00074"",""required"":0.9036339667559918,""limit"":0.15,""time_s"":16960.120819307,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.03973945,ok,False,False,16,0.0008088000467978418,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":26.163911428064555,""side"":""post"",""num_prefill"":1,""num_decode"":1}",21,0.25925925925925924
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.0380546277,ok,False,False,16,0.0008951000054366887,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":27.278012962928027,""side"":""post"",""num_prefill"":1,""num_decode"":1}",20,0.24691358024691357
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.016,ok,False,False,36,0.0015439999988302588,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":63.5,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.024691358024691357
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Full,0,0.0372391955,ok,False,False,16,0.0008708000532351434,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":27.853426519377948,""side"":""post"",""num_prefill"":1,""num_decode"":1}",20,0.24691358024691357
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0348962475,ok,False,False,17,0.0008087000460363925,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":29.656376305217346,""side"":""post"",""num_prefill"":1,""num_decode"":1}",19,0.2345679012345679
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,16.384,ok,False,False,3,0.00038219999987632036,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.6985052143895859,""limit"":0.15,""time_s"":1.14475515625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",81,1.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.032,ok,False,False,19,0.0018241999787278473,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":32.25,""side"":""post"",""num_prefill"":1,""num_decode"":1}",15,0.18518518518518517
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.256,ok,False,False,4,0.00043340004049241543,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":4.90625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",72,0.8888888888888888
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0056568542,ok,True,True,1436,0.05014500004472211,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,1.024,ok,False,False,3,0.0007798000006005168,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":1.9765625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",80,0.9876543209876543
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0388879155,ok,False,False,16,0.0007825999637134373,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":26.714929358967566,""side"":""post"",""num_prefill"":1,""num_decode"":1}",21,0.25925925925925924
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.064,ok,False,False,10,0.0006298000225797296,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":16.625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",39,0.48148148148148145
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0065830219,ok,False,True,1357,0.041095900000073016,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00074"",""required"":0.9036339667559918,""limit"":0.15,""time_s"":16596.72179153771,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.045254834,ok,False,False,14,0.0007119000074453652,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":23.09708691009672,""side"":""post"",""num_prefill"":1,""num_decode"":1}",28,0.345679012345679
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0067271713,ok,False,False,1356,0.043174899998120964,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00074"",""required"":0.9036339667559918,""limit"":0.15,""time_s"":16241.109717437996,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0414988658,ok,False,False,15,0.000750300008803606,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":25.09704411728766,""side"":""post"",""num_prefill"":1,""num_decode"":1}",24,0.2962962962962963
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.001,ok,True,True,1436,0.04751179995946586,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.008,ok,False,False,1346,0.04194429999915883,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00074"",""required"":0.9036339667559918,""limit"":0.15,""time_s"":13657.25,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,65.536,ok,False,False,5,0.0005180999869480729,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.7882584735304594,""limit"":0.15,""time_s"":1.0989787890625,""side"":""post"",""num_prefill"":3,""num_decode"":1}",81,1.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.004,ok,True,True,1436,0.0475389999919571,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0061688433,ok,True,True,1436,0.04820399999152869,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0364412364,ok,False,False,17,0.0010168000007979572,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":28.441439939727182,""side"":""post"",""num_prefill"":1,""num_decode"":1}",18,0.2222222222222222
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,4.096,ok,False,False,3,0.0003963999915868044,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.5167728444213815,""limit"":0.15,""time_s"":1.327860625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",81,1.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0064419613,ok,False,True,1358,0.04863720003049821,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00074"",""required"":0.9036339667559918,""limit"":0.15,""time_s"":16960.120819307,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.03973945,ok,False,False,16,0.0009355999645777047,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":26.163911428064555,""side"":""post"",""num_prefill"":1,""num_decode"":1}",21,0.25925925925925924
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0380546277,ok,False,False,16,0.0008063999703153968,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":27.278012962928027,""side"":""post"",""num_prefill"":1,""num_decode"":1}",20,0.24691358024691357
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.016,ok,False,False,36,0.001387000025715679,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":63.5,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.024691358024691357
h104-o700-d120-a100-fast,h104-o700-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0372391955,ok,False,False,16,0.0007906000246293843,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":27.853426519377948,""side"":""post"",""num_prefill"":1,""num_decode"":1}",20,0.24691358024691357
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0348962475,ok,True,True,1436,0.05528179998509586,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,16.384,ok,False,False,4,0.00043210003059357405,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.6105987196755946,""limit"":1.0,""time_s"":1.213623046875,""side"":""post"",""num_prefill"":2,""num_decode"":1}",57,0.7037037037037037
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.032,ok,True,True,1436,0.055511799990199506,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.256,ok,False,False,105,0.013412417029030621,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":52.7578125,""side"":""post"",""num_prefill"":1,""num_decode"":4}",8,0.09876543209876543
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0056568542,ok,True,True,1436,0.041923200013116,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,1.024,ok,False,False,45,0.005375500011723489,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8}",28,0.345679012345679
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0388879155,ok,False,False,149,0.005438099964521825,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":341.7228140063203,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.064,ok,False,False,145,0.007868583023082465,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":208.03125,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.037037037037037035
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0065830219,ok,True,True,1436,0.04313689999980852,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.045254834,ok,False,False,148,0.005564399994909763,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":293.78640155878156,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0067271713,ok,True,True,1436,0.05099260003771633,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0414988658,ok,False,False,149,0.005580600001849234,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":320.28583455406147,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.001,ok,True,True,1436,0.04675095801940188,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.008,ok,True,True,1436,0.04017809999641031,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,65.536,ok,False,False,5,0.0005117999971844256,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.9428028938293314,""limit"":1.0,""time_s"":1.0939787890625001,""side"":""post"",""num_prefill"":3,""num_decode"":1}",81,1.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.004,ok,True,True,1436,0.09134775004349649,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0061688433,ok,True,True,1436,0.04062400001566857,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0364412364,ok,True,True,1436,0.06826979998731986,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,4.096,ok,False,False,6,0.0005859000375494361,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2176280348899824,""limit"":1.0,""time_s"":2.40380859375,""side"":""post"",""num_prefill"":2,""num_decode"":2}",44,0.5432098765432098
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0064419613,ok,True,True,1436,0.04134170000907034,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.03973945,ok,False,False,149,0.005560200021136552,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":334.4218264218553,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.024691358024691357
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0380546277,ok,True,False,1436,0.05781810003099963,,1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.016,ok,True,True,1436,0.28204324998660013,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0372391955,ok,True,True,1436,0.053917499957606196,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0348962475,ok,True,True,1436,0.05634150002151728,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,16.384,ok,False,False,4,0.0004721000441350043,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.3969756728005949,""limit"":1.0,""time_s"":1.213623046875,""side"":""post"",""num_prefill"":2,""num_decode"":1}",57,0.7037037037037037
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.032,ok,True,True,1436,0.06002839998109266,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.256,ok,False,False,105,0.008467999985441566,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":52.7578125,""side"":""post"",""num_prefill"":1,""num_decode"":4}",8,0.09876543209876543
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0056568542,ok,True,True,1436,0.04640350001864135,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,1.024,ok,False,False,45,0.009133499988820404,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8}",28,0.345679012345679
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0388879155,ok,False,False,149,0.005398000008426607,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":341.7228140063203,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.064,ok,False,False,145,0.006336699996609241,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":208.03125,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.037037037037037035
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0065830219,ok,True,True,1436,0.04857529996661469,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.045254834,ok,False,False,148,0.005431099969428033,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":293.78640155878156,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0067271713,ok,True,True,1436,0.04784399998607114,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0414988658,ok,False,False,149,0.0054771999712102115,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":320.28583455406147,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.001,ok,True,True,1436,0.047589800029527396,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.008,ok,True,True,1436,0.05012219998752698,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,65.536,ok,False,False,5,0.0005336999893188477,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.802010325469956,""limit"":1.0,""time_s"":1.0939787890625001,""side"":""post"",""num_prefill"":3,""num_decode"":1}",81,1.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.004,ok,True,True,1436,0.0465033000218682,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0061688433,ok,True,True,1436,0.051249500014819205,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0364412364,ok,True,True,1436,0.0548683000379242,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,4.096,ok,False,False,21,0.0027926999609917402,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":4.23486328125,""side"":""post"",""num_prefill"":1,""num_decode"":9}",44,0.5432098765432098
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0064419613,ok,True,True,1436,0.04260760004399344,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.03973945,ok,False,False,149,0.00536479998845607,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":334.4218264218553,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.024691358024691357
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0380546277,ok,True,False,1436,0.05738129996461794,,1,0.012345679012345678
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.016,ok,True,True,1436,0.04988889995729551,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0372391955,ok,True,True,1436,0.05408789997454733,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0348962475,ok,True,True,1436,0.05381919996580109,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,16.384,ok,False,False,4,0.0004768000217154622,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.6105987196755946,""limit"":1.0,""time_s"":1.213623046875,""side"":""post"",""num_prefill"":2,""num_decode"":1}",57,0.7037037037037037
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.032,ok,True,True,1436,0.05159389995969832,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.256,ok,False,False,103,0.008086299989372492,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":52.7578125,""side"":""post"",""num_prefill"":1,""num_decode"":4}",8,0.09876543209876543
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0056568542,ok,True,True,1436,0.04480490001151338,,0,0.0
h104-o700-d120-a100-fast,h104-o700-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,1.024,ok,False,False,45,0.005570500041358173,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8}",28,0.345679012345679
