case_id,group,workload,role,kind,link,shift,regime,intensity,status,reference_safe,reference_cache_key,workload_fingerprint,scaled_workload_fingerprint,partition_fingerprint,profile_fingerprint,point_id,sla_label,grid_fingerprint,raw_safe,evaluator_safe,legacy_result,ttft_s,tpot_s
h103-o500-d30-heterogeneous-slow-decode-shift1,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,1,decode,0.008,ok,False,eb6bcb8bc0bc5f342dc55bc060480e52085b396b795f514581ac14bf49704a28,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,2496e01158290175006c46b524796333d08ad160a729e8fbc882891304ba0488,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,5c3f2449fda8a70f4eeca8e8c670d2e4f4bd5c66af90df1b6b19d4089112347f,tight-TPOT,3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,False,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.578538414345557,""limit"":0.3,""time_s"":1501.5,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.578538414345557,""limit"":0.3,""time_s"":1501.5,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":147,""drained"":false,""final_time_s"":1501.5,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.3337333347532632,""peak_memory_bytes"":{""n0"":19347505280.0,""n1"":19347505280.0,""n2"":15834504576.0,""n3"":15834504576.0,""n4"":19347505280.0,""n5"":19347505280.0,""n6"":15834504576.0,""n7"":15834504576.0},""max_accounted_ttft_s"":4.037231169477853,""max_accounted_tpot_s"":0.578905415945557,""trajectory_hash"":null,""runtime_s"":0.004727300023660064}",5.2,0.3
h103-o500-d30-heterogeneous-slow-prefill-shift1,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,1,prefill,0.008,ok,True,eb6bcb8bc0bc5f342dc55bc060480e52085b396b795f514581ac14bf49704a28,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,2496e01158290175006c46b524796333d08ad160a729e8fbc882891304ba0488,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,1613245380c15e854edf2914bfeb8158d747e56f0e88995bd34f56901426266a,relaxed-TPOT (fixed TTFT),3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":298,""drained"":true,""final_time_s"":3578.0318879999995,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.4839711739894577,""peak_memory_bytes"":{""n0"":19385385088.0,""n1"":19385385088.0,""n2"":15863995776.0,""n3"":15863995776.0,""n4"":19385385088.0,""n5"":19385385088.0,""n6"":15863995776.0,""n7"":15863995776.0},""max_accounted_ttft_s"":4.505422385521858,""max_accounted_tpot_s"":2.5595011414617748,""trajectory_hash"":null,""runtime_s"":0.009176500025205314}",5.2,10.0
h103-o500-d30-heterogeneous-slow-decode-shift2,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,2,decode,0.008,ok,False,07372c2454fae76f93506a713ab5abc6b64b4f88583fe3a56623d067eb23d1fe,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,2496e01158290175006c46b524796333d08ad160a729e8fbc882891304ba0488,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,ae5c15b85f32b451f46dd68362ebab658aac53da4070a643f7de905ef21eaac7,tight-TPOT,3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,False,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.5849384143455568,""limit"":0.3,""time_s"":1501.5,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.5849384143455568,""limit"":0.3,""time_s"":1501.5,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":146,""drained"":false,""final_time_s"":1501.5,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.3289472772840419,""peak_memory_bytes"":{""n0"":21104005632.0,""n1"":21104005632.0,""n2"":14078004224.0,""n3"":14078004224.0,""n4"":21104005632.0,""n5"":21104005632.0,""n6"":14078004224.0,""n7"":14078004224.0},""max_accounted_ttft_s"":4.011839169477853,""max_accounted_tpot_s"":0.5853054159455569,""trajectory_hash"":null,""runtime_s"":0.005315499962307513}",5.2,0.3
h103-o500-d30-heterogeneous-slow-prefill-shift2,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,2,prefill,0.008,ok,True,07372c2454fae76f93506a713ab5abc6b64b4f88583fe3a56623d067eb23d1fe,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,2496e01158290175006c46b524796333d08ad160a729e8fbc882891304ba0488,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,8fe05422eae30d4403c05107e0a2f87cee3504259a2695665b81dac5ffe1cc92,relaxed-TPOT (fixed TTFT),3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":298,""drained"":true,""final_time_s"":3581.732976000007,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.47397064518151616,""peak_memory_bytes"":{""n0"":21145293312.0,""n1"":21145293312.0,""n2"":14102776832.0,""n3"":14102776832.0,""n4"":21145293312.0,""n5"":21145293312.0,""n6"":14102776832.0,""n7"":14102776832.0},""max_accounted_ttft_s"":4.477022385521858,""max_accounted_tpot_s"":2.5485891414617745,""trajectory_hash"":null,""runtime_s"":0.009524199995212257}",5.2,10.0
h103-o500-d30-heterogeneous-slow-decode-shift-2,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,-2,decode,0.0081751772,ok,True,ab2f504e5ea0beb385824443d1df2019833d067b9a8f3bc31a36f8e7326810b8,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,6e9bac401a443267426d3e4dd15912162d9fb0ccf5137da09ccd42cca008ff02,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,440eb2dc31833918041c8f8a375eff721439eb928fb6ec0f81f1b6d8abe24d44,tight-TPOT,3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":298,""drained"":true,""final_time_s"":3493.270082996135,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.5166759373432687,""peak_memory_bytes"":{""n0"":14087244800.0,""n1"":14087244800.0,""n2"":21116326400.0,""n3"":21116326400.0,""n4"":14087244800.0,""n5"":14087244800.0,""n6"":21116326400.0,""n7"":21116326400.0},""max_accounted_ttft_s"":4.590622385521858,""max_accounted_tpot_s"":0.2165670016,""trajectory_hash"":null,""runtime_s"":0.008986399974673986}",5.2,0.3
h103-o500-d30-heterogeneous-slow-prefill-shift-2,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,-2,prefill,0.0081751772,ok,True,ab2f504e5ea0beb385824443d1df2019833d067b9a8f3bc31a36f8e7326810b8,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,6e9bac401a443267426d3e4dd15912162d9fb0ccf5137da09ccd42cca008ff02,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,086f692360ff66edee94629d939e0667bb13c4088058f8d68a4e4181b162bdff,relaxed-TPOT (fixed TTFT),3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":298,""drained"":true,""final_time_s"":3493.270082996135,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.5166759373432687,""peak_memory_bytes"":{""n0"":14087244800.0,""n1"":14087244800.0,""n2"":21116326400.0,""n3"":21116326400.0,""n4"":14087244800.0,""n5"":14087244800.0,""n6"":21116326400.0,""n7"":21116326400.0},""max_accounted_ttft_s"":4.590622385521858,""max_accounted_tpot_s"":0.2165670016,""trajectory_hash"":null,""runtime_s"":0.009028300002682954}",5.2,10.0
h103-o500-d30-heterogeneous-slow-decode-shift-1,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,-1,decode,0.0081751772,ok,False,0609cf7e77543c26135c1adeb59752b059b287850d7d2346746de0472302cbc0,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,6e9bac401a443267426d3e4dd15912162d9fb0ccf5137da09ccd42cca008ff02,2ce50f2ac9bfaaa2ad42bf9ba205035e3c430ac9b5b04034d9a8df27e2452cfb,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,26d73f32768516a0c2710b5d7a5a91941a37d5cf032f16d53053affa1e9576d5,tight-TPOT,3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,True,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00013"",""required"":2.580958139861775,""limit"":0.3,""time_s"":3365.3414589961426,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00013"",""required"":2.580958139861775,""limit"":0.3,""time_s"":3365.3414589961426,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":258,""drained"":false,""final_time_s"":3365.3414589961426,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.5052940458304929,""peak_memory_bytes"":{""n0"":15863995776.0,""n1"":15863995776.0,""n2"":19385385088.0,""n3"":19385385088.0,""n4"":15863995776.0,""n5"":15863995776.0,""n6"":19385385088.0,""n7"":19385385088.0},""max_accounted_ttft_s"":4.562222385521857,""max_accounted_tpot_s"":2.581325141461775,""trajectory_hash"":null,""runtime_s"":0.007907100021839142}",5.2,0.3
h103-o500-d30-heterogeneous-slow-prefill-shift-1,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,-1,prefill,0.0081751772,ok,True,0609cf7e77543c26135c1adeb59752b059b287850d7d2346746de0472302cbc0,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,6e9bac401a443267426d3e4dd15912162d9fb0ccf5137da09ccd42cca008ff02,2ce50f2ac9bfaaa2ad42bf9ba205035e3c430ac9b5b04034d9a8df27e2452cfb,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,39cb9b279cb5ec1c11f33c906f43a4a93068cb5c73b438e5939eff04efafc77e,relaxed-TPOT (fixed TTFT),3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":298,""drained"":true,""final_time_s"":3496.9711709961425,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.5052940458304929,""peak_memory_bytes"":{""n0"":15864290688.0,""n1"":15864290688.0,""n2"":19385745536.0,""n3"":19385745536.0,""n4"":15864290688.0,""n5"":15864290688.0,""n6"":19385745536.0,""n7"":19385745536.0},""max_accounted_ttft_s"":4.562222385521857,""max_accounted_tpot_s"":2.581325141461775,""trajectory_hash"":null,""runtime_s"":0.009645799989812076}",5.2,10.0
h103-o500-d30-heterogeneous-slow-decode-shift0,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,0,decode,0.0081751772,ok,False,e2971e18ca497da0b2105e440ad03e25642cbdd33bcd4b955a75cb451443cde1,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,6e9bac401a443267426d3e4dd15912162d9fb0ccf5137da09ccd42cca008ff02,146b774035d3594d13372061734e07a5aadc16969e610aefda5a8204a859ed70,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,96feb877679d1256f90e5a28c55913ec928443612a27bbe06d2585b8d5347dae,tight-TPOT,3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,False,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.5721384143455569,""limit"":0.3,""time_s"":1469.3580911983167,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.5721384143455569,""limit"":0.3,""time_s"":1469.3580911983167,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":147,""drained"":false,""final_time_s"":1469.3580911983167,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.3386607190974991,""peak_memory_bytes"":{""n0"":17591004928.0,""n1"":17591004928.0,""n2"":17591004928.0,""n3"":17591004928.0,""n4"":17591004928.0,""n5"":17591004928.0,""n6"":17591004928.0,""n7"":17591004928.0},""max_accounted_ttft_s"":4.062623169477853,""max_accounted_tpot_s"":0.5725054159455569,""trajectory_hash"":null,""runtime_s"":0.005125099967699498}",5.2,0.3
h103-o500-d30-heterogeneous-slow-prefill-shift0,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,0,prefill,0.0081751772,ok,True,e2971e18ca497da0b2105e440ad03e25642cbdd33bcd4b955a75cb451443cde1,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,6e9bac401a443267426d3e4dd15912162d9fb0ccf5137da09ccd42cca008ff02,146b774035d3594d13372061734e07a5aadc16969e610aefda5a8204a859ed70,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,ad81031941cfa3021a34931456914ed8bdb340d99fe3637156258fc38559a99a,relaxed-TPOT (fixed TTFT),3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":298,""drained"":true,""final_time_s"":3500.6722589961505,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.49440281063348207,""peak_memory_bytes"":{""n0"":17624690432.0,""n1"":17624690432.0,""n2"":17624690432.0,""n3"":17624690432.0,""n4"":17624690432.0,""n5"":17624690432.0,""n6"":17624690432.0,""n7"":17624690432.0},""max_accounted_ttft_s"":4.533822385521858,""max_accounted_tpot_s"":2.5704131414617746,""trajectory_hash"":null,""runtime_s"":0.009425099997315556}",5.2,10.0
h103-o500-d30-heterogeneous-slow-decode-shift1,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,1,decode,0.0081751772,ok,False,d38244aade5a877bb0019dbc22a39657ee614ae320253ba01c8ea9d19010bb69,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,6e9bac401a443267426d3e4dd15912162d9fb0ccf5137da09ccd42cca008ff02,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,60a86d3acac2de0c9b1e9df5305954382162f545b8635a30fbfe9eee1fbf59da,tight-TPOT,3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,False,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.578538414345557,""limit"":0.3,""time_s"":1469.3580911983167,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.578538414345557,""limit"":0.3,""time_s"":1469.3580911983167,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":146,""drained"":false,""final_time_s"":1469.3580911983167,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.3337333347532632,""peak_memory_bytes"":{""n0"":19347505280.0,""n1"":19347505280.0,""n2"":15834504576.0,""n3"":15834504576.0,""n4"":19347505280.0,""n5"":19347505280.0,""n6"":15834504576.0,""n7"":15834504576.0},""max_accounted_ttft_s"":4.037231169477853,""max_accounted_tpot_s"":0.578905415945557,""trajectory_hash"":null,""runtime_s"":0.0045832000323571265}",5.2,0.3
h103-o500-d30-heterogeneous-slow-prefill-shift1,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,1,prefill,0.0081751772,ok,True,d38244aade5a877bb0019dbc22a39657ee614ae320253ba01c8ea9d19010bb69,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,6e9bac401a443267426d3e4dd15912162d9fb0ccf5137da09ccd42cca008ff02,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,f32ae50092d606ffb32c5ed6815fe58b92a9b91019d4ba87943ce6ee0981be1d,relaxed-TPOT (fixed TTFT),3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":298,""drained"":true,""final_time_s"":3504.373346996142,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.4839711739894577,""peak_memory_bytes"":{""n0"":19384664192.0,""n1"":19384664192.0,""n2"":15863405952.0,""n3"":15863405952.0,""n4"":19384664192.0,""n5"":19384664192.0,""n6"":15863405952.0,""n7"":15863405952.0},""max_accounted_ttft_s"":4.505422385521858,""max_accounted_tpot_s"":2.5595011414617748,""trajectory_hash"":null,""runtime_s"":0.009494700003415346}",5.2,10.0
h103-o500-d30-heterogeneous-slow-decode-shift2,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,2,decode,0.0081751772,ok,False,ece09122414382d12c2d24831ce31a2791fdb55fa616800a8e4860dd8ab8dd08,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,6e9bac401a443267426d3e4dd15912162d9fb0ccf5137da09ccd42cca008ff02,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,aef6f283fbbf85b2edbc687874376f5dae02afd0ba2562ff6f05f21c385ebb16,tight-TPOT,3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,False,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.5849384143455568,""limit"":0.3,""time_s"":1469.3580911983167,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.5849384143455568,""limit"":0.3,""time_s"":1469.3580911983167,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":146,""drained"":false,""final_time_s"":1469.3580911983167,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.3289472772840419,""peak_memory_bytes"":{""n0"":21104005632.0,""n1"":21104005632.0,""n2"":14078004224.0,""n3"":14078004224.0,""n4"":21104005632.0,""n5"":21104005632.0,""n6"":14078004224.0,""n7"":14078004224.0},""max_accounted_ttft_s"":4.011839169477853,""max_accounted_tpot_s"":0.5853054159455569,""trajectory_hash"":null,""runtime_s"":0.0043898000149056315}",5.2,0.3
h103-o500-d30-heterogeneous-slow-prefill-shift2,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,2,prefill,0.0081751772,ok,True,ece09122414382d12c2d24831ce31a2791fdb55fa616800a8e4860dd8ab8dd08,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,6e9bac401a443267426d3e4dd15912162d9fb0ccf5137da09ccd42cca008ff02,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,3747c70fdae36c8b6e10ff7cf84d8a6340b04257102d1e2b4997485a50d41e95,relaxed-TPOT (fixed TTFT),3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":298,""drained"":true,""final_time_s"":3508.0744349961496,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.47397064518151616,""peak_memory_bytes"":{""n0"":21144506880.0,""n1"":21144506880.0,""n2"":14102252544.0,""n3"":14102252544.0,""n4"":21144506880.0,""n5"":21144506880.0,""n6"":14102252544.0,""n7"":14102252544.0},""max_accounted_ttft_s"":4.477022385521858,""max_accounted_tpot_s"":2.5485891414617745,""trajectory_hash"":null,""runtime_s"":0.00945720000891015}",5.2,10.0
h103-o500-d30-heterogeneous-slow-decode-shift-2,h103-o500-d30-heterogeneous-slow,h103-o500-d30,primary,heterogeneous,slow,-2,decode,0.0083541903,ok,True,42e31277c20260e20e62cb9b9e289f84b5577a04f52811ca7edea4563b6d2789,2b860aed211f9ee499f01a1bd1e87f1d2ef7543ebdeb111df3703515445f26a3,03fcdd33ea0589d0e3b0db444c1e41455cbde12e1224b4a9da1f8a158cabf11e,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,de9591a2a7eb17b95e07543025a96779f8a58c5a7c36d8bb71e5f8cce5cb8039,tight-TPOT,3bdf291c743e13d6538f325bb130533ca86b489b6c8992dde8bba9524b8bd193,True,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00013"",""required"":2.5918701398617743,""limit"":0.3,""time_s"":3293.2612614115337,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00013"",""required"":2.5918701398617743,""limit"":0.3,""time_s"":3293.2612614115337,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":258,""drained"":false,""final_time_s"":3293.2612614115337,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.5166759373432687,""peak_memory_bytes"":{""n0"":14103301120.0,""n1"":14103301120.0,""n2"":21146079744.0,""n3"":21146079744.0,""n4"":14103301120.0,""n5"":14103301120.0,""n6"":21146079744.0,""n7"":21146079744.0},""max_accounted_ttft_s"":4.590622385521858,""max_accounted_tpot_s"":2.592237141461774,""trajectory_hash"":null,""runtime_s"":0.007701899972744286}",5.2,0.3
